index,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
926,Machine Learning Engineer,$141K-$207K (Glassdoor est.),statistics Python Python statistics statistics data analysis Python data analysis statistics Machine Learning,-1.0,Company_926,"New York, NY","San Francisco, CA",201-500 employees,1871,Public,Biotech,Finance,$100M-$1B,"Company A, Company B"
927,Senior Data Scientist,$131K-$272K (Glassdoor est.),statistics data analysis Python Python data analysis Python data analysis Python Python statistics,4.5,Company_927,"New York, NY","San Francisco, CA",51-200 employees,1807,Private,Healthcare,Business Services,$10M-$100M,"Company A, Company B"
928,Senior Data Scientist,$135K-$242K (Glassdoor est.),Python data analysis SQL Python Python SQL Machine Learning Machine Learning Python statistics,3.4,Company_928,"New York, NY",Other,201-500 employees,1896,Public,Other,Other,$100M-$1B,-1
929,Senior Data Scientist,$71K-$293K (Glassdoor est.),data analysis Python SQL data analysis statistics Python Python Python Python Python,3.2,Company_929,"Washington, DC","New York, NY",1000+ employees,1955,Public,Healthcare,Other,Unknown,None
930,Data Analyst,$62K-$271K (Glassdoor est.),Python Machine Learning statistics data analysis data analysis Python Python SQL statistics Python,-1.0,Company_930,Other,"Chicago, IL",1-50 employees,1872,Other,IT Services,Technology,$1M-$10M,Unknown
931,Data Analyst,$83K-$294K (Glassdoor est.),data analysis Machine Learning data analysis Machine Learning SQL Machine Learning statistics data analysis Machine Learning data analysis,3.9,Company_931,"Washington, DC","Chicago, IL",51-200 employees,1980,Private,Finance,Technology,$10M-$100M,None
932,Senior Data Scientist,$73K-$236K (Glassdoor est.),statistics SQL data analysis Python Python SQL data analysis data analysis statistics Python,4.7,Company_932,"Washington, DC","New York, NY",1-50 employees,1903,Private,IT Services,Other,$10M-$100M,None
933,Data Analyst,$78K-$241K (Glassdoor est.),data analysis data analysis Python data analysis Python Machine Learning statistics SQL data analysis data analysis,4.9,Company_933,"New York, NY","San Francisco, CA",1000+ employees,1837,Non-profit,Healthcare,Business Services,$10M-$100M,"Company A, Company B"
934,Machine Learning Engineer,$89K-$258K (Glassdoor est.),Python SQL statistics Machine Learning data analysis Machine Learning Machine Learning data analysis SQL statistics,4.7,Company_934,"Chicago, IL","New York, NY",1000+ employees,1824,Non-profit,Biotech,Business Services,$10M-$100M,-1
935,Data Analyst,$92K-$246K (Glassdoor est.),Python Machine Learning Python SQL Machine Learning Machine Learning statistics statistics statistics Machine Learning,-1.0,Company_935,"New York, NY","New York, NY",201-500 employees,-1,Private,IT Services,Other,$100M-$1B,-1
936,Data Analyst,$87K-$269K (Glassdoor est.),statistics Machine Learning Python data analysis Machine Learning Python Python SQL statistics data analysis,1.1,Company_936,"New York, NY","New York, NY",1-50 employees,-1,Other,Healthcare,Business Services,$100M-$1B,None
937,Data Scientist,$110K-$164K (Glassdoor est.),SQL Python data analysis data analysis Python Machine Learning Python Python SQL Python,3.7,Company_937,"Chicago, IL",Other,1000+ employees,1984,Non-profit,Healthcare,Other,$100M-$1B,-1
938,Machine Learning Engineer,$124K-$299K (Glassdoor est.),SQL Python SQL SQL statistics Machine Learning SQL Machine Learning data analysis Machine Learning,4.9,Company_938,Other,"Chicago, IL",201-500 employees,-1,Public,Biotech,Technology,$10M-$100M,None
939,Data Scientist,$59K-$271K (Glassdoor est.),statistics Python statistics Python statistics Python SQL Machine Learning SQL SQL,-1.0,Company_939,"San Francisco, CA","San Francisco, CA",51-200 employees,-1,Public,Healthcare,Healthcare,$10M-$100M,Unknown
940,Senior Data Scientist,$114K-$181K (Glassdoor est.),statistics statistics Machine Learning Python SQL Python data analysis data analysis Machine Learning Python,1.4,Company_940,Other,"Chicago, IL",1-50 employees,1823,Private,IT Services,Healthcare,$1M-$10M,Unknown
941,Senior Data Scientist,$98K-$286K (Glassdoor est.),Python SQL data analysis statistics statistics SQL statistics Python Machine Learning Machine Learning,-1.0,Company_941,Other,"New York, NY",201-500 employees,1838,Other,Finance,Finance,$100M-$1B,Unknown
942,Machine Learning Engineer,$56K-$189K (Glassdoor est.),SQL SQL SQL statistics SQL statistics statistics data analysis Machine Learning Machine Learning,2.4,Company_942,"New York, NY","San Francisco, CA",51-200 employees,1967,Non-profit,IT Services,Finance,$10M-$100M,"Company A, Company B"
943,Data Analyst,$75K-$238K (Glassdoor est.),SQL Python Python SQL data analysis statistics SQL Machine Learning SQL statistics,1.8,Company_943,Other,"New York, NY",201-500 employees,1914,Non-profit,Biotech,Finance,Unknown,None
944,Data Scientist,$122K-$268K (Glassdoor est.),Machine Learning Machine Learning Python Machine Learning Python data analysis data analysis Python Machine Learning data analysis,2.6,Company_944,"Chicago, IL","New York, NY",1-50 employees,1996,Non-profit,Other,Business Services,$10M-$100M,"Company A, Company B"
945,Machine Learning Engineer,$141K-$197K (Glassdoor est.),statistics statistics SQL Machine Learning data analysis data analysis SQL Python statistics Python,4.7,Company_945,Other,"Chicago, IL",51-200 employees,1800,Private,IT Services,Other,$1M-$10M,"Company A, Company B"
946,Data Scientist,$112K-$236K (Glassdoor est.),SQL data analysis SQL statistics Machine Learning Python SQL SQL statistics data analysis,1.8,Company_946,"New York, NY","Chicago, IL",51-200 employees,-1,Public,Healthcare,Finance,$100M-$1B,-1
947,Data Analyst,$72K-$231K (Glassdoor est.),Machine Learning statistics data analysis statistics Machine Learning Python data analysis data analysis Python data analysis,4.6,Company_947,"Chicago, IL","San Francisco, CA",201-500 employees,1836,Other,Finance,Finance,$1M-$10M,None
948,Data Scientist,$50K-$266K (Glassdoor est.),SQL data analysis Machine Learning statistics Python SQL Python Python data analysis data analysis,1.3,Company_948,"San Francisco, CA","New York, NY",1-50 employees,-1,Public,IT Services,Business Services,$10M-$100M,Unknown
949,Machine Learning Engineer,$147K-$194K (Glassdoor est.),Python Machine Learning statistics Python data analysis Machine Learning Machine Learning data analysis Python SQL,-1.0,Company_949,"New York, NY","San Francisco, CA",51-200 employees,1817,Other,Other,Business Services,Unknown,Unknown
950,Data Analyst,$70K-$276K (Glassdoor est.),SQL data analysis Machine Learning Python Python statistics Python statistics Machine Learning SQL,1.9,Company_950,"Chicago, IL",Other,51-200 employees,1976,Other,Other,Other,Unknown,"Company A, Company B"
951,Data Analyst,$149K-$173K (Glassdoor est.),SQL data analysis Machine Learning data analysis data analysis SQL SQL statistics Python SQL,4.3,Company_951,"San Francisco, CA","New York, NY",201-500 employees,1834,Other,Other,Finance,$10M-$100M,Unknown
952,Machine Learning Engineer,$105K-$260K (Glassdoor est.),Machine Learning Machine Learning statistics Python data analysis Python Python Python Python Machine Learning,2.3,Company_952,"New York, NY","Chicago, IL",1000+ employees,2002,Non-profit,IT Services,Technology,$1M-$10M,"Company A, Company B"
953,Data Analyst,$111K-$249K (Glassdoor est.),statistics SQL data analysis statistics SQL Machine Learning data analysis Machine Learning Machine Learning Machine Learning,3.2,Company_953,"Chicago, IL","New York, NY",1000+ employees,1963,Other,IT Services,Healthcare,Unknown,None
954,Data Scientist,Unknown,data analysis SQL Python statistics statistics Machine Learning Python statistics SQL SQL,2.5,Company_954,Other,"New York, NY",201-500 employees,1905,Other,Biotech,Business Services,$10M-$100M,"Company A, Company B"
955,Senior Data Scientist,$51K-$233K (Glassdoor est.),data analysis Machine Learning Python statistics SQL Python SQL SQL Python statistics,-1.0,Company_955,Other,"Chicago, IL",51-200 employees,1856,Private,Other,Business Services,$1M-$10M,Unknown
956,Machine Learning Engineer,$117K-$199K (Glassdoor est.),Machine Learning SQL data analysis data analysis Python data analysis Machine Learning data analysis data analysis Machine Learning,4.6,Company_956,Other,"New York, NY",1000+ employees,1916,Other,IT Services,Finance,Unknown,Unknown
957,Data Scientist,Unknown,Python Machine Learning SQL Machine Learning Python data analysis Machine Learning SQL statistics Python,2.2,Company_957,"New York, NY","San Francisco, CA",201-500 employees,-1,Public,Other,Technology,$100M-$1B,"Company A, Company B"
958,Data Analyst,$81K-$208K (Glassdoor est.),SQL Machine Learning statistics data analysis SQL Machine Learning Machine Learning Python SQL data analysis,3.9,Company_958,Other,"Chicago, IL",51-200 employees,1840,Non-profit,IT Services,Technology,$10M-$100M,None
959,Senior Data Scientist,$94K-$230K (Glassdoor est.),SQL SQL SQL Python SQL Python data analysis data analysis Machine Learning Machine Learning,-1.0,Company_959,"Chicago, IL","San Francisco, CA",51-200 employees,1997,Non-profit,Biotech,Business Services,$10M-$100M,"Company A, Company B"
960,Data Scientist,$99K-$279K (Glassdoor est.),Python Python statistics data analysis statistics SQL Machine Learning data analysis statistics data analysis,1.2,Company_960,Other,"Chicago, IL",51-200 employees,1835,Public,IT Services,Healthcare,$10M-$100M,Unknown
961,Machine Learning Engineer,$71K-$167K (Glassdoor est.),statistics statistics SQL Python data analysis Machine Learning statistics SQL Machine Learning SQL,2.2,Company_961,"Washington, DC","Chicago, IL",51-200 employees,1884,Private,Biotech,Healthcare,$1M-$10M,None
962,Data Analyst,$88K-$225K (Glassdoor est.),SQL Python SQL Machine Learning data analysis data analysis Machine Learning SQL data analysis statistics,-1.0,Company_962,"Washington, DC","San Francisco, CA",51-200 employees,-1,Non-profit,IT Services,Other,$100M-$1B,Unknown
963,Machine Learning Engineer,$116K-$285K (Glassdoor est.),Machine Learning Machine Learning data analysis data analysis statistics Python Python Python Python Python,2.7,Company_963,Other,"Chicago, IL",51-200 employees,-1,Other,Biotech,Finance,$1M-$10M,None
964,Data Scientist,$137K-$185K (Glassdoor est.),Python SQL Python Machine Learning data analysis statistics Python SQL data analysis statistics,1.2,Company_964,Other,"Chicago, IL",1-50 employees,1817,Private,Finance,Business Services,Unknown,"Company A, Company B"
965,Senior Data Scientist,$112K-$242K (Glassdoor est.),data analysis SQL SQL data analysis SQL Python Python Python Machine Learning statistics,3.7,Company_965,"Washington, DC","San Francisco, CA",51-200 employees,2001,Other,Biotech,Healthcare,Unknown,None
966,Data Scientist,$71K-$254K (Glassdoor est.),statistics statistics Python data analysis statistics data analysis statistics statistics Python Python,2.6,Company_966,"San Francisco, CA","New York, NY",1-50 employees,1883,Non-profit,IT Services,Business Services,$10M-$100M,-1
967,Data Scientist,Unknown,data analysis Machine Learning statistics data analysis SQL Python Machine Learning Python data analysis SQL,4.7,Company_967,"New York, NY","Chicago, IL",51-200 employees,1804,Non-profit,Other,Other,$1M-$10M,Unknown
968,Data Analyst,$66K-$205K (Glassdoor est.),SQL SQL Python Machine Learning Machine Learning Python Python statistics data analysis statistics,4.0,Company_968,"San Francisco, CA",Other,201-500 employees,2021,Private,Finance,Healthcare,$100M-$1B,None
969,Machine Learning Engineer,$125K-$280K (Glassdoor est.),statistics data analysis data analysis SQL SQL data analysis statistics Python data analysis statistics,3.1,Company_969,"Washington, DC","New York, NY",1000+ employees,1829,Other,Finance,Technology,$10M-$100M,None
970,Data Scientist,$96K-$160K (Glassdoor est.),statistics Python Machine Learning statistics Machine Learning data analysis data analysis data analysis data analysis SQL,1.3,Company_970,Other,"New York, NY",1-50 employees,1815,Private,Biotech,Finance,$10M-$100M,-1
971,Data Scientist,$131K-$216K (Glassdoor est.),Python SQL statistics Machine Learning SQL statistics data analysis Machine Learning SQL data analysis,3.6,Company_971,"Washington, DC","New York, NY",51-200 employees,1844,Private,Biotech,Other,Unknown,Unknown
972,Senior Data Scientist,$129K-$163K (Glassdoor est.),Machine Learning Machine Learning SQL statistics data analysis Python data analysis statistics data analysis Machine Learning,4.6,Company_972,"New York, NY",Other,51-200 employees,1867,Other,Healthcare,Business Services,Unknown,None
973,Senior Data Scientist,$56K-$178K (Glassdoor est.),statistics Python SQL Python statistics data analysis Machine Learning Machine Learning data analysis statistics,4.3,Company_973,"Washington, DC",Other,1-50 employees,1806,Public,Finance,Finance,$10M-$100M,"Company A, Company B"
974,Machine Learning Engineer,$52K-$163K (Glassdoor est.),SQL statistics statistics Python SQL data analysis data analysis statistics Machine Learning statistics,-1.0,Company_974,"Washington, DC","New York, NY",51-200 employees,-1,Public,Other,Business Services,Unknown,"Company A, Company B"
975,Machine Learning Engineer,$103K-$264K (Glassdoor est.),data analysis statistics SQL statistics statistics statistics Machine Learning Machine Learning Machine Learning SQL,-1.0,Company_975,Other,"New York, NY",1-50 employees,-1,Non-profit,Healthcare,Healthcare,$1M-$10M,"Company A, Company B"
976,Data Analyst,$120K-$215K (Glassdoor est.),Machine Learning statistics data analysis data analysis data analysis Machine Learning SQL statistics SQL statistics,4.9,Company_976,Other,Other,51-200 employees,1836,Public,Other,Other,Unknown,None
977,Machine Learning Engineer,$69K-$203K (Glassdoor est.),Machine Learning statistics SQL SQL Machine Learning data analysis Python data analysis Machine Learning statistics,-1.0,Company_977,"Chicago, IL",Other,51-200 employees,1807,Private,Finance,Healthcare,$10M-$100M,None
978,Senior Data Scientist,$130K-$153K (Glassdoor est.),statistics Python Python data analysis Machine Learning Python Python Python statistics SQL,3.9,Company_978,"New York, NY","New York, NY",201-500 employees,-1,Public,Biotech,Business Services,$10M-$100M,Unknown
